REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
1271632,SHAW TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.343813936,2.529492614,2.876708175,7.949827568,60.59522721,48.30950298,80.7469168,4232857.688999998,19.72309796,12.830211300000002,0.576749979,7.073238906,21.17363345,0.6502949920625456,740071.0,3.6801562378094315,3,44,3,Reasonable_performance,3,2,2,3,5,5,2,4,4,2,2,4,2,4,4
1273959,GRANGE FENCING LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.766424571,2.7393827460000004,3.952180344,1.370632906,68.24524579,16.03663827,79.67249499,14618011.11,25.51752942,17.26544888,0.484504418,12.88961644,25.86728107,0.5151633360663118,3487285.0,4.8815575783300025,3,49,4,Better_returns,4,3,2,4,3,5,3,4,5,2,3,4,2,5,5
1277185,A. J. CHARLTON & SONS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-1.6001696159999999,1.187013567,15.30355425,70.65811109999999,23.03898684,41.16748515,55.40911858,4604884.392,-9.792991305,-3.1204016039999996,2.957438179,21.24239532,-13.54400532,3.340468645058201,240662.0,2.352996682497194,0,36,2,Moderate,2,4,3,2,4,4,2,0,0,4,4,0,4,3,2
1305703,R.E. AND R. DUFFIELD AND SONS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.8602323829999999,2.061414052,3.5927967730000003,7.602147684,66.78754821,46.11916343,62.37580545,3555325.797,1.29556714,0.928764617,0.42495954799999996,31.55867515,1.3940580669999998,0.5028394877619969,235492.0,2.7368338873478293,2,39,2,Moderate,3,2,2,4,4,4,2,2,3,2,4,2,2,3,3
1331524,NORFOLK ECONOMY PALLET SERVICE LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23.02385743,2.561361457,4.2726435369999995,-745.7317073,-11.10960574,3.182427901,38.25907828,16028.7683,60.50991501,43.4087522,-2.543902439,3.4732202739999996,-390.73170730000004,-10.001219512195123,661.0,3.020602538147263,4,24,1,Need_more_analysis,3,3,0,0,2,3,0,5,5,0,1,0,0,2,3
1336802,TOM CHAMBERS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.300941916,1.126597483,20.52960323,136.792746,23.79458643,61.88518835,54.31905669,3477766.34,33.98463199,8.411457806,3.187311116,25.37819347,35.62818206,3.346218611221745,568630.0,2.6937768292643574,3,50,4,Better_returns,2,4,3,2,5,4,2,4,4,4,4,4,4,4,3
1376043,EDMUND A. STEPHENS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.254052888,1.7984000969999998,6.145641106,31.89084594,41.44449793,49.63683546,81.30745652,3694812.3589999997,11.53764717,5.646866211,1.2319376770000001,13.06150569,13.62512877,1.412865518816956,288854.0,3.69314589917701,2,45,3,Reasonable_performance,3,3,2,3,5,5,2,3,3,3,3,3,3,4,4
1421417,ANTHONY AXFORD LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.630107891,1.534825804,6.9029060310000006,30.90366714,61.88689094,42.29791739,40.66359711,2802881.005,-1.164196611,-0.7758944879999999,0.5389454,26.95607548,-1.253729951,0.6158510870312641,28491.0,2.4133703785454843,0,29,1,Need_more_analysis,2,3,2,3,4,3,1,0,0,2,4,0,2,3,3
1433784,E.T.C. SAW MILLS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",13.967749300000001,1.476910618,6.169587114,1.025562001,48.99712766,33.54404616,62.73236226,5788697.6329999985,41.92878169,20.75458911,1.030680345,12.48791015,42.35878734,1.0409359646975265,2026221.0,3.2009807484974973,4,47,4,Better_returns,2,3,1,3,4,4,2,5,5,3,3,4,3,5,3
1450343,PETER RAMSEY & SONS (DENHOLME) TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.9881665219999998,1.659054657,8.576761393,19.54649596,45.2741685,37.30242325,69.55978814,3933674.597,14.31695888,7.748865297999999,1.013300067,7.129350499,17.11542267,1.2087650267338998,664499.0,3.855959171361168,2,43,3,Reasonable_performance,3,3,2,3,4,5,2,3,3,3,2,3,3,4,4
1464224,C & W BERRY LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",15.20967288,10.28001185,2.321596446,0.7943260520000001,90.91823095,9.23946948,57.37072106,19289073.86,29.89183852,27.39300581,0.091946156,5.303181442,30.12927718,0.0998894166809549,3965796.0,9.454562525095564,4,42,3,Reasonable_performance,4,2,1,4,2,4,3,4,5,1,2,4,1,5,5
1493202,KITTO JOINERY LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",14.15792119,1.000033862,15766.384619999999,0.0,0.003386127,4.725377263,5.559686382000001,767838.9848,223219.2308,7.558485567999999,29531.26923,2.853685787,223219.2308,29531.269230769238,58037.0,0.8626777755860976,4,28,1,Need_more_analysis,1,4,0,1,2,2,1,1,3,4,1,1,4,3,2
1548757,BROOKRIDGE TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.8828636189999997,2.015656997,5.898913779,97.68565572,40.27920747,20.72142553,35.71595778,2152634.202,8.344801017,6.14170402,0.655445696,13.31814313,15.24782737,1.4826704963912212,313376.0,2.584516767731301,2,40,2,Moderate,3,3,3,3,3,3,1,3,3,2,3,3,3,4,3
1549201,SNOWS TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.556416444,1.587093556,7.533300625,2.176833715,43.59680283,59.84810379,59.20383749,15152151.32,3.063512626,1.36466721,1.271977844,15.40674654,3.1302002019999997,1.2937461812447524,770470.0,3.419029812148844,2,43,3,Reasonable_performance,3,3,2,3,5,4,3,2,3,3,3,2,3,4,3
1560406,PINEWOOD STRUCTURES LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-35.07994417,1.047670598,76.63093424,-117.5317327,-31.11694251,63.34892811,66.94906642,5538540.903,-2220.8992949999997,-121.1575894,-3.038366022,2.642161588,389.3621277,-4.21368334842019,-1719273.0,0.6200327525421385,0,24,1,Need_more_analysis,2,4,0,0,5,5,2,0,0,0,1,5,0,0,2
1697687,LEONARD R. PEARSON & CO. LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-8.429954387,9.647357976,1.199206292,0.0,93.68519993,23.32694731,22.74482871,233324.0375,-5.892385855,-5.520293468999999,0.067404457,67.14139899999999,-5.892385855,0.06740445740052785,-20940.0,9.947353975295004,0,22,1,Need_more_analysis,4,1,0,4,3,3,1,0,0,1,4,0,1,0,5
1725860,UNIT PALLETS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.10834494,2.594469802,3.690071899,0.0,65.9693843,22.73612456,61.00534039,5283520.426,9.434257155,6.223721359,0.515854681,9.75174486,9.434257155,0.5158546810445497,510821.0,4.146821511363314,2,38,2,Moderate,3,3,0,4,3,4,2,3,3,2,2,3,2,4,4
1734220,MELCOURT INDUSTRIES LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.354652988,1.695715483,7.6159368710000015,28.26091323,45.30219407,27.390430699999996,55.39623414,1951776.4530000002,28.09737451,16.32598166,0.9247894729999999,10.31587591,36.03794915,1.2073986050282297,617608.0,3.8590134036898576,3,45,3,Reasonable_performance,3,3,2,3,4,4,1,4,5,3,2,4,3,4,4
1742443,JAMES E.SMITH (TIMBER) LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.324173782,1.4815645469999998,9.584164436,7.990995527999999,45.42676989,43.08226396,59.48448494,7898067.431,15.93232377,7.815891559,1.121435204,12.33902894,17.20547505,1.2013451592233149,1130066.0,3.524464298849264,2,44,3,Reasonable_performance,2,3,2,3,4,4,3,3,3,3,3,3,3,5,3
1761640,TALBOT TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.784947953,1.388291893,7.193904966,31.94240689,48.48167945,72.57137493,54.141689899999996,3618418.1969999997,16.79270253,8.903705026,0.968999534,28.73020499,18.36509198,1.062634816560251,721876.0,2.5780098965319715,3,45,3,Reasonable_performance,2,3,2,3,5,4,2,3,4,3,4,3,3,4,3
1761640,TALBOT TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.784947953,1.388291893,7.193904966,31.94240689,48.48167945,72.57137493,54.141689899999996,3618418.1969999997,16.79270253,8.903705026,0.968999534,28.73020499,18.36509198,1.062634816560251,721876.0,2.5780098965319715,3,45,3,Reasonable_performance,2,3,2,3,5,4,2,3,4,3,4,3,3,4,3
1761640,TALBOT TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.784947953,1.388291893,7.193904966,31.94240689,48.48167945,72.57137493,54.141689899999996,3618418.1969999997,16.79270253,8.903705026,0.968999534,28.73020499,18.36509198,1.062634816560251,721876.0,2.5780098965319715,3,45,3,Reasonable_performance,2,3,2,3,5,4,2,3,4,3,4,3,3,4,3
1761640,TALBOT TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.812913073,1.388291893,7.193904966,31.94240689,48.48167945,72.57137493,54.141689899999996,3618418.1969999997,16.86191602,8.940402902,0.968999534,28.73020499,18.440786300000006,1.062634816560251,723912.0,2.579734696707892,3,46,4,Better_returns,2,3,2,3,5,4,2,4,4,3,4,3,3,4,3
1761640,TALBOT TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.812913073,1.388291893,7.193904966,31.94240689,48.48167945,72.57137493,54.141689899999996,3618418.1969999997,16.86191602,8.940402902,0.968999534,28.73020499,18.440786300000006,1.062634816560251,723912.0,2.579734696707892,3,46,4,Better_returns,2,3,2,3,5,4,2,4,4,3,4,3,3,4,3
1761640,TALBOT TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.812913073,1.388291893,7.193904966,31.94240689,48.48167945,72.57137493,54.141689899999996,3618418.1969999997,16.86191602,8.940402902,0.968999534,28.73020499,18.440786300000006,1.062634816560251,723912.0,2.579734696707892,3,46,4,Better_returns,2,3,2,3,5,4,2,4,4,3,4,3,3,4,3
1771349,FOREST GARDEN LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.21962189899999998,1.649255495,6.906443392999999,44.93204331,40.67653673,25.85063954,23.77925364,20933999.36,1.4292247880000002,0.583049583,1.461990325,14.2490688,1.4397604240000001,1.4856177943402815,594000.0,3.591933394097609,1,41,2,Moderate,3,3,3,3,4,3,3,2,2,3,3,2,3,4,3
1800684,FULHAM TIMBER MERCHANTS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.897558035,1.000953191,3782.0102,145.6220767,26.22248328,54.34478404,44.72808849,2573813.665,3.444728097,1.668465794,1.990263713,9.284317185,6.43985043,2.9983339460321865,240923.0,2.202062497590615,2,40,2,Moderate,1,4,3,2,5,4,1,2,3,3,2,3,4,3,2
1801353,HARLOW TIMBER SYSTEMS LTD.,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11.21197427,1.89607792,7.368091467,105.37646840000001,26.80741383,24.99592628,67.93941369,2777537.713,60.42933862,33.27004906,1.676546663,4.3436031160000015,124.1076415,2.7303113469268165,1234394.0,5.044489530744528,4,49,4,Better_returns,3,3,3,2,3,5,1,5,5,3,2,5,4,5,5
1834211,TRADITIONAL PRODUCTS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.166087697,1.1877591029999999,21.42701999,43.12411041,47.17486109,37.90115158,66.84177282,1777781.7619999999,12.61702155,8.363345509,0.714655822,5.917466646,17.72839457,1.1197730676876902,801284.0,2.636147243676535,3,44,3,Reasonable_performance,2,4,3,3,4,5,1,3,4,3,2,3,3,4,3
1880477,P AND A FENCING AND SHEDS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.592459516,1.669993035,9.095964076,57.77513552,48.32696896,19.15155388,47.84938908,2795898.53,17.628957500000006,12.76535545,0.570876079,7.7137773460000005,26.41455841,1.069237987616796,1080731.0,3.175290679456569,3,44,3,Reasonable_performance,3,3,3,3,3,4,1,4,4,2,2,4,3,5,3
1947990,ROCHLING ENGINEERING PLASTICS (UK) LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.173766758,2.542549695,3.015503293,88.32983692,47.65863268,7.518469979,91.70898000000001,5584984.2020000005,4.5848629569999995,3.851171587,0.33577277,17.15841648,8.080742922,1.0982557488992577,897356.0,1.8368808690154743,3,41,2,Moderate,3,2,3,3,2,5,2,3,3,2,3,3,3,4,2
1992573,CRENDON TIMBER ENGINEERING LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.625651823,1.02206783,169.5471449,54.26312709,20.77176059,60.49572123,77.22676309,7940677.846,37.23134304,7.772974283,3.940702012,4.10871662,38.71335721,4.774388897304815,1023691.0,3.4890268543849503,2,49,4,Better_returns,1,4,3,2,5,5,3,4,3,4,2,4,4,5,3
1993494,NORTH WEST TIMBER TREATMENT LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.834219172,1.6737642430000002,8.438835727,8.918153887999999,71.01915332,32.49774284,44.78832766,2867594.205,12.07341024,8.851716672,0.37573251700000004,13.977006,12.46384427,0.4080708559102186,818654.0,3.698804888299571,3,42,3,Reasonable_performance,3,3,2,4,4,4,1,3,4,2,3,3,2,4,4
2021938,SEVERN VALLEY WOODWORKS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.262260645,1.138626874,24.29562555,77.15341521,26.60021366,42.30834489,54.097725399999995,3761651.472,5.165638811,2.3320485069999997,2.062186295,15.66729236,8.767029229,2.7593682994959505,350608.0,2.3483822794102527,2,44,3,Reasonable_performance,2,4,3,2,4,4,2,3,3,3,3,3,4,4,2
2037421,ARCHWOOD LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-1.773533424,3.620607787,2.921906142,35.57334326,58.35747393,21.77415354,75.29662243,22874998.59,-4.028547281,-3.1068945539999997,0.39203276200000003,18.4029931,-5.323901713,0.7135765698684537,78000.0,3.245043212504408,0,33,1,Need_more_analysis,4,2,3,3,3,5,3,0,0,2,3,0,2,3,3
2095147,TERRY SMITH LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",14.25301341,1.229049171,8.740152253,0.0,39.88731267,18.88597097,45.68905138,2594598.79,43.00171547,17.1522287,1.507062856,10.503581599999999,43.00171547,1.5070628557395565,40657.0,1.8173302628393437,4,41,2,Moderate,2,3,0,3,3,4,1,5,5,3,2,4,3,3,2
2141745,EAST COAST NURSERY LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-1.529387571,1.451329265,6.873536905,27.13950417,32.82171476,24.60203406,56.2703012,5280080.436000002,-9.591176185,-3.1742762439999996,2.038412771,18.18511907,-9.671268751,2.046763422310201,-123019.0,2.6035041105371737,0,28,1,Need_more_analysis,2,3,2,3,3,4,2,0,0,3,3,0,3,0,3
2168107,KRONOSPAN SAWMILLING LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.302393986,1.1294826759999999,20.49397187,1.4856557380000002,14.446952599999998,59.77661574,8.028270284,26046999.83,20.11610298,2.949339452,5.907018442999999,6.343655527,20.41495902,5.921875,1004000.0,2.5794175478584305,2,46,4,Better_returns,2,4,2,2,5,2,3,4,3,4,2,4,4,5,3
2229092,ANGLIAN TIMBER LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.502514057000001,1.96931212,7.3096159960000024,8.172231887999999,55.86503586,33.69382145,51.82629634,2498227.3,30.167871999999996,18.23058265,0.708306067,9.884369192000001,32.63326045,0.7900283863129284,743656.0,4.874587082356063,3,44,3,Reasonable_performance,3,3,2,3,4,4,1,4,5,3,2,4,2,4,5
2327421,BYRON & BYRON LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.892584344,3.7917958819999997,0.994793719,17.92568852,72.02860679999998,35.35209685,69.42910139,4670718.124,8.221374487,6.168085327999999,0.346737384,31.55337635,8.563382803,0.3883372793440624,333211.0,3.355928781162248,4,43,3,Reasonable_performance,4,1,2,4,4,5,2,3,3,2,4,3,2,4,3
2327421,BYRON & BYRON LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.892584344,3.7917958819999997,0.994793719,17.92568852,72.02860679999998,35.35209685,69.42910139,4670718.124,8.221374487,6.168085327999999,0.346737384,31.55337635,8.563382803,0.3883372793440624,333211.0,3.355928781162248,4,43,3,Reasonable_performance,4,1,2,4,4,5,2,3,3,2,4,3,2,4,3
2327421,BYRON & BYRON LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.892584344,3.7917958819999997,0.994793719,17.92568852,72.02860679999998,35.35209685,69.42910139,4670718.124,8.221374487,6.168085327999999,0.346737384,31.55337635,8.563382803,0.3883372793440624,333211.0,3.355928781162248,4,43,3,Reasonable_performance,4,1,2,4,4,5,2,3,3,2,4,3,2,4,3
2359578,WHITMORE'S TIMBER CO. LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.582579231,1.6150605759999999,5.708299751,24.1135258,36.22431968,63.71381063,0.840521764,4916287.115,6.802285808,3.058258747,1.5194410859999998,25.2168085,8.442556751,1.7605763442491862,330117.0,2.8883913843875635,2,43,3,Reasonable_performance,3,3,2,3,5,2,2,3,3,3,4,3,3,4,3
2373519,DOOLEY RUMBLE GROUP LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.4062416630000003,1.485798314,13.08829202,1.985118833,34.58365889,46.39487749,69.63491103,1539867.925,28.0785604,9.903360371,1.871687857,1.173369649,28.63595319,1.891539045004696,174370.0,5.196095791940035,2,43,3,Reasonable_performance,2,4,2,3,4,5,1,4,4,3,1,4,3,3,5
2377214,D H H TIMBER PRODUCTS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.401486611,1.304236231,7.79144917,23.60967603,23.33345485,80.31532312,87.9515944,7378199.3,10.91553366,2.546971117,3.2856919660000004,29.51123474,10.91553366,3.2856919660877746,231220.0,2.371184849546978,2,46,4,Better_returns,2,3,2,2,5,5,3,3,3,4,4,3,4,3,3
2379869,PONTRILAS PACKAGING LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.7877877709999999,0.989291411,-210.85685499999997,2.2194190469999997,11.36601008,45.76819462,79.66944091,7519327.7629999975,30.70838717,3.5677831710000003,7.775967991,10.49928005,31.38993496,7.798162181074884,433814.0,2.248117433955456,2,42,3,Reasonable_performance,1,0,2,2,4,5,3,4,3,4,2,4,4,4,2
2416726,WEST SUSSEX ANTIQUE TIMBER CO. LTD.,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.370044912999999,1.360998166,11.26774146,1523.5827359999994,3.627282089,31.02005446,9.717000992000001,460916.5703,25.97610093,11.86557851,14.975723,10.56368957,327.12036789999996,26.568851154152288,105254.0,3.0216270290519733,3,43,3,Reasonable_performance,2,4,3,1,4,2,1,4,4,4,2,5,4,3,3
2429702,ROWLINSON PACKAGING (SOUTH) LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.415481465,1.009763231,264.5824938,6.98759004,49.3931591,34.51552601,84.93587254,2012238.6269999999,18.49858884,9.410662581,0.9946250459999999,14.43018332,19.05256265,1.0245718603759724,509114.0,2.3810209564470486,3,44,3,Reasonable_performance,1,4,2,3,4,5,1,4,4,3,3,3,3,4,3
2439053,E. O. BURTON (EAST ANGLIA) LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.3653566369999999,4.4232440660000005,2.655224841,2.107212407,79.96673241,30.19705185,45.39802864,520114.3927,2.78877153,2.277082189,0.229447898,17.68330051,2.84753687,0.2505200223229095,46486.0,5.0646940078609655,2,38,2,Moderate,4,2,2,4,4,4,1,2,3,2,3,2,2,3,5
2440469,ARDEN WINDOWS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.9195621390000001,1.199657559,21.13568949,16.03177944,22.8630744,32.3773173,63.74383256,2317753.637,11.62328471,2.9092129669999998,3.2791223819999997,8.609020444,12.72450466,3.3738649594525327,194512.0,3.7670273400928673,2,41,2,Moderate,2,4,2,2,4,4,1,3,3,4,2,3,4,3,4
2541468,SCA WOOD UK LTD,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.62587707,0.976139083,-105.10324479999998,9.925064995,13.12788597,40.88792216,82.15487885,41604999.63,9.307178631000001,1.3431037940000001,6.518122037,14.78342221,10.23092216,6.617372686955192,2030000.0,2.340220717026566,2,42,3,Reasonable_performance,1,0,2,2,4,5,3,3,3,4,3,3,4,5,2
2565308,MIDLAND BUILDING PRODUCTS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.357184574,1.167324472,17.89342705,25.71294443,23.07696566,56.65351548,68.57070244,5239724.92,31.92220908,9.260866849,3.0761958939999996,2.6735141540000003,40.13034897,3.3333253378656207,914182.0,2.982635929220714,3,47,4,Better_returns,2,4,2,2,5,5,2,4,4,4,1,4,4,4,3
2583752,BROXAP LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.3463777010000015,1.135012792,35.71750720000001,-236.02578030000004,-22.78434227,44.503032899999994,56.86160121,8102365.781,82.8550863,24.81595702,-3.181347326,4.535399856000001,-112.7042777,-4.807808048154218,2705845.0,4.48265710867399,3,34,1,Need_more_analysis,2,4,0,0,4,4,3,5,5,0,2,0,0,5,4
2592674,CAVENDISH JOINERY LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.96735378,1.09227551,56.57524511,90.62157337,26.32019578,39.82967648,43.97064554,228183.822,20.56962477,10.32018623,1.8931481030000001,3.408762691,39.21014237,2.7993638365549303,71510.0,3.4853325365781247,2,43,3,Reasonable_performance,2,4,3,2,4,4,1,4,4,3,1,4,4,3,3
2675148,JAMES JOHNSON & COMPANY LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9.763074432,2.048807997,6.394356452999999,27.74739731,47.2342538,32.67973723,69.87432922,2465009.0,43.03454553,25.96727279,0.8396336759999999,0.0,54.97551185,1.1171076487607978,911996.0,4.805028899055274,4,46,4,Better_returns,3,3,2,3,4,5,1,5,5,3,0,5,3,4,5
2687453,ENDEAVOUR WOODCRAFT COMMUNITY INTEREST COMPANY,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.452254205,2.381286717,0.7339903179999999,0.0,58.62825301,2.252555707,1.719508174,49856.83212,-0.323559151,-0.189697077,0.705662285,16.55909926,-0.323559151,0.7056622851365015,682.0,1.992342856758924,0,21,1,Need_more_analysis,3,1,0,3,2,2,0,0,0,3,3,0,2,2,2
2794548,ALL PALLETS LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.916605765,1.1924459790000002,18.427032,7.352189113,21.84119253,76.62468845,64.52005841,2991177.765,80.08150504,18.77670913,3.504982688,6.620948897000001,85.96924874,3.5785045788748566,721687.0,3.7964743525986577,3,49,4,Better_returns,2,4,2,2,5,4,1,5,5,4,2,5,4,4,4
2804618,THE WILDE GROUP LTD.,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-6.602579362999999,0.859075445,-29.0916439,62.42924758,17.14950353,44.78162562,61.48541334,2939043.92,-92.00116433,-20.91509128,4.505465287,1.954053892,-121.9574155,4.831072592178977,-591463.0,2.368526575945808,0,24,1,Need_more_analysis,1,0,3,2,4,4,1,0,0,4,1,0,4,0,3
2813369,EGGER (UK) LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.473568329,1.2201591509999998,21.51246206,201.9115142,23.49409646,18.54141639,8.365639897000001,60259999.54,12.56482811,8.912406267,1.237273274,9.731728692999999,37.93466279,3.2563884156729133,30177000.0,2.3146964702494004,3,45,3,Reasonable_performance,2,4,3,2,3,2,3,3,4,3,2,4,4,6,2
2831738,MARLIN INDUSTRIES (WREXHAM) LIMITED,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.989438183,1.038156216,81.26621947,40.73262368,40.59597905,53.48970551,59.63734062,3212399.747,2.52816342,1.38603445,1.1128252840000001,8.157904062,3.414216094,1.4632981479956368,502406.0,2.048867473360428,2,41,2,Moderate,2,4,3,3,5,4,1,2,3,3,2,2,3,4,2
2940692,G E ROBINSON & CO LTD,2015,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.484435372,3.144101868,3.210359365,14.65075382,68.64603541,12.5806325,47.59659672,15184156.42,8.555816987,6.306241367,0.388283938,8.361291805,9.312813464,0.4864976064723737,1805933.0,4.092532756237628,2,42,3,Reasonable_performance,4,2,2,4,3,4,3,3,3,2,2,3,2,5,4
