REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
1185122,CHARLES RANSFORD & SON LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.364064044,4.993546995,2.151331486,9.1988481,83.62729773,14.58396551,54.49475759,6223161.8489999985,6.013606427999999,5.491628146,0.103793312,13.39764448,6.5667889489999975,0.1957817926935477,1316784.0,4.575611326118133,4,39,3,Reasonable_performance,5,2,2,4,2,3,3,3,2,1,3,3,2,4,4
1213142,FIRWOOD TIMBER & PLYWOOD CO. LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.026905108999999,5.479688253,2.168518386,0.552761484,87.34792599,24.64060747,38.58395765,6250514.384,8.480361793,7.407420142,0.14484687400000001,16.63679366,8.480361793,0.14484687376746125,740635.0,6.387175527930468,4,35,2,Moderate,5,2,1,4,2,2,3,3,2,1,3,3,1,3,5
1223584,SUSSEX TURNERY & MOULDING COMPANY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.601679223,1.07405469,42.74972020000001,28.08832377,40.52474677,52.81210651,50.2713465,6051874.476,8.723059209,4.236384429,1.269215773,16.53622047,10.45382085,1.4676280043491985,950747.0,2.3581693322675097,3,43,4,Better_returns,3,4,2,3,4,3,3,3,2,3,3,3,3,4,2
1238308,LEWIS TYLER & SONS (FENCING) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.737466398,1.7631158319999998,6.245688606,6.009093979,50.62491738,41.4944079,61.68693012,2780847.647,15.37909951,8.253503832,0.9152209259999999,7.416401859,16.30324405,0.975311865693207,394014.0,3.677522615717207,3,40,3,Reasonable_performance,4,3,2,3,3,3,2,3,3,3,2,3,3,3,4
1271632,SHAW TIMBER LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.5245354840000003,2.332766381,2.934793654,4.113222434,64.4499179,64.58378599,62.4209939,2780078.528,5.097020937,3.361746157,0.528237792,12.05954333,5.216059643,0.5515923566878981,216563.0,3.1404319176543565,3,37,2,Moderate,4,2,2,4,4,3,2,3,2,2,3,2,2,2,3
1273959,GRANGE FENCING LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.365547461,1.5335918219999998,7.992794421,3.041186423,43.63197561,23.81700247,79.21148902,12508572.49,40.67290812,17.72418191,1.334145625,11.92990454,41.90984708,1.4714754097204017,3118729.0,4.055415869916331,4,47,4,Better_returns,3,3,2,3,2,4,4,5,4,3,3,4,3,4,4
1277185,A. J. CHARLTON & SONS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-1.4424061380000002,1.363363132,8.529254348,43.90341597,33.88065839,44.45979939,61.08520752,3564062.2569999998,-5.846932664,-2.533396317,1.6726759219999998,23.97427807,-7.477411706,1.9515365031061505,92998.0,2.321732997026728,0,33,2,Moderate,3,3,3,3,3,3,3,0,0,3,4,0,3,2,2
1331524,NORFOLK ECONOMY PALLET SERVICE LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-5.924088782999999,1.156460177,24.02187029,-185.3217497,-58.50127061,14.16318714,48.47110162,9800.705015000001,-22.34193701,-11.15182318,-0.8561470859999999,7.8485542960000005,19.06253157,-2.7093645822810384,843.0,1.744491727381104,0,19,1,Need_more_analysis,3,4,0,0,2,3,1,0,0,0,2,3,0,1,2
1336802,TOM CHAMBERS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.271600937,1.089646698,28.89995646,141.9444319,21.92410953,65.00693439,55.86202255,3685219.3639999996,-2.4480063530000002,-0.546556519,3.542830445,24.54089878,-2.492947404,3.561188670173149,288301.0,2.391215783697448,0,37,2,Moderate,3,4,3,2,4,3,3,0,0,4,4,0,4,3,3
1376043,EDMUND A. STEPHENS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.47227889799999995,1.445011839,6.889894991,41.88661899,34.66530042,87.18075027,98.27299034,3839933.435,2.64801313,0.936130729,1.8649140659999999,18.41933113,2.7004835330000003,1.8847290744106728,81493.0,2.701702244433517,3,40,3,Reasonable_performance,3,3,3,3,4,4,3,2,2,3,3,2,3,2,3
1421417,ANTHONY AXFORD LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.079107943,1.524921804,7.533728375,32.63897849,62.33501354,41.65972705,38.02459497,2637059.977,0.138620417,0.096057335,0.49257663799999996,25.86083992,0.154098522,0.6042348324755372,81572.0,2.436538202992888,2,33,2,Moderate,3,3,2,3,3,2,2,2,1,2,4,2,2,2,3
1433784,E.T.C. SAW MILLS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9.849455642,1.557373729,5.769805627999999,0.914633288,56.27618807,25.10530193,57.44544781,5098716.719,24.09995436,13.6865831,0.767804158,8.739235638,24.32038056,0.776950490665581,1488243.0,2.9920580777772314,5,42,4,Better_returns,4,3,1,3,3,3,3,4,3,3,2,4,2,4,3
1450343,PETER RAMSEY & SONS (DENHOLME) TIMBER LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.912214952,1.985429264,5.584198959,15.66148682,51.80996561,49.62974011,61.74997591,3381735.416,14.39757757,8.627629798,0.773515732,10.619193800000001,16.65245228,0.9301305998108986,538797.0,3.7203364381314374,3,42,4,Better_returns,4,3,2,3,4,3,3,3,3,3,2,3,3,3,4
1464224,C & W BERRY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.214166221000001,3.956833434,2.8531698619999997,0.23780982899999997,80.40845262,28.42920882,55.21195004,14612573.44,16.67991288,13.44395504,0.241272249,6.640657699,16.71957935,0.24365034690182136,2630846.0,5.370848664149016,4,41,3,Reasonable_performance,5,2,1,4,3,3,4,3,3,2,2,3,2,4,5
1493202,KITTO JOINERY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-29.36727027,0.8761215509999999,-4.715067667,0.0,-14.13941357,4.445767329,4.447435533999999,328188.9834,138.4686665,-19.57865742,-8.072429101,2.8464611189999998,138.4686665,-8.072429100939575,0.0,0.1967350927053158,0,17,1,Need_more_analysis,2,0,0,0,1,1,2,5,0,0,1,5,0,0,2
1549201,SNOWS TIMBER LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-1.370849293,1.67445659,6.468517138999999,2.704418487,49.07776670000001,66.77072834,55.38648734,13326999.28,-5.884534553,-2.966101695,1.010538344,16.59418829,-6.043676992999999,1.0375825292026408,128000.0,3.0894194225326963,0,34,2,Moderate,4,3,2,3,4,3,4,0,0,3,3,0,3,2,3
1560406,PINEWOOD STRUCTURES LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.056339253,2.86273168,1.3882373430000001,5.5964584870000005,61.95647318,107.6645881,70.3915468,8048509.857999999,0.077069493,0.050405093,0.558422137,5.473655485,0.081355652,0.6140363526290826,70651.0,2.6656203246507557,2,36,2,Moderate,5,1,2,3,4,4,4,2,1,2,2,2,2,2,3
1697687,LEONARD R. PEARSON & CO. LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-9.813604226,8.663262319,1.082972917,0.651140016,92.0311515,31.33075452,22.84218282,266346.5696,-6.4796269560000015,-6.002104572,0.080077199,65.43408738,-6.5218184,0.08658859931968893,-31650.0,7.899936283295696,0,24,1,Need_more_analysis,5,1,1,4,3,2,2,0,0,1,4,0,1,0,5
1725860,UNIT PALLETS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.235316538,1.9947389180000001,4.0978056689999995,41.98443333,40.74669092,29.00992312,87.94781838,7125743.629,3.668279679,2.1222449930000002,1.034342687,9.102294071000001,5.208386115,1.4541870206716871,398497.0,2.794228705559477,3,42,4,Better_returns,4,3,3,3,3,4,4,3,2,3,2,2,3,3,3
1734569,AVON PLYWOOD LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9.062257285,2.8719177360000003,3.8523471060000003,0.79306466,67.05994981,26.464307899999998,35.63075206,1178320.697,31.33357017,21.17891737,0.48327237799999995,18.0718229,31.58206564,0.4912030247884238,306533.0,5.020713824955586,5,42,4,Better_returns,5,3,1,4,3,2,2,4,4,2,3,4,2,3,5
1742443,JAMES E.SMITH (TIMBER) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.2146503999999998,1.331199931,11.58399487,4.299152161,45.69130549,56.65095727,75.73324218,6394752.517999997,5.258435243,2.470624214,1.175141629,12.56447652,5.476336206,1.2515994996766018,544069.0,2.9229552705820785,3,42,4,Better_returns,3,4,2,3,4,4,3,3,2,3,3,2,3,3,3
1771349,FOREST GARDEN LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.993163008,1.4994784680000002,6.217929594,77.36501080000002,34.08756258,33.4922634,43.41297829,20125999.67,5.9117521060000024,2.026927785,1.9326133909999998,10.57214825,5.96112311,1.9553234696837831,786000.0,2.8929476226623416,3,41,3,Reasonable_performance,3,3,3,3,3,3,4,3,2,3,2,3,3,3,3
1834211,TRADITIONAL PRODUCTS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.88292672,0.885683641,-28.98744181,54.3606525,43.45681033,40.49924344,64.92476015,1173420.867,3.2439131010000004,2.134297631,0.7871281509999999,4.019002832,4.911307605,1.3011352935549856,495383.0,1.9744676542853448,3,32,2,Moderate,2,0,3,3,3,3,2,2,2,3,1,2,3,3,2
1880477,P AND A FENCING AND SHEDS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.765642363,1.293901892,15.04996418,93.13113047,35.01221231,39.48869443,63.64718113,1960338.56,8.540960919,5.645876686,0.96813276,9.940918607,16.1254497,1.8561462813033167,421833.0,2.286280571325954,3,40,3,Reasonable_performance,3,4,3,3,3,3,2,3,2,3,2,3,3,3,2
1947990,ROCHLING ENGINEERING PLASTICS (UK) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9.282810746000001,2.618789931,3.292962292,2.727033168,70.55226662,12.98588606,99.33152721,5599128.996,19.75840828,14.12024695,0.404459064,18.83636407,20.01388137,0.4173889059878503,1330725.0,4.232492607978879,5,42,4,Better_returns,4,2,2,4,2,4,3,4,3,2,3,3,2,4,4
1992573,CRENDON TIMBER ENGINEERING LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.512621707,1.1900806720000001,22.74889587,24.57516122,23.92784869,62.23376460000001,74.40931607,5823535.796,5.738044,1.598954795,3.0146525019999997,4.720709568999999,6.68240098,3.179230706676425,251968.0,3.5424103907830284,3,43,4,Better_returns,3,4,2,2,4,4,3,3,2,4,2,3,4,3,3
1993494,NORTH WEST TIMBER TREATMENT LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.424045713,1.36663952,12.34136049,29.08956712,62.4482464,35.76718908,50.20212968,2579199.377,6.703430453999999,4.678982353,0.483665258,13.77566041,7.49353535,0.6016543670008382,636022.0,2.8689079602638263,3,38,3,Reasonable_performance,3,4,2,3,3,3,2,3,2,2,3,3,2,3,3
2021938,SEVERN VALLEY WOODWORKS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.683395855,1.17164574,18.07146402,69.93702792,28.63214539,44.93637538,60.06811958,3713372.398,6.525714853999999,2.9006684710000004,1.9401333630000002,19.3924924,10.13081078,2.492577962157983,348752.0,2.2840540700671546,3,41,3,Reasonable_performance,3,4,3,2,3,3,3,3,2,3,3,3,3,3,2
2037421,ARCHWOOD LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",10.58896982,3.093638313,2.050614544,37.28888889,53.48229142,30.47617066,98.52341311,17311999.22,16.47775115,12.09412883,0.497422222,18.21436004,22.61333333,0.8697777777777778,1912000.0,2.9292490118241012,5,46,4,Better_returns,5,2,3,3,3,4,4,3,3,2,3,4,3,4,3
2095147,TERRY SMITH LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",12.22894454,1.124618855,11.57498719,0.0,26.91680739,14.90742281,39.49721283,2835189.8639999996,47.89467336,12.89171698,2.715150856,9.396974381,47.89467336,2.715150855894764,510835.0,1.8505367902614969,5,41,3,Reasonable_performance,3,4,0,2,2,2,2,5,3,4,2,5,4,3,2
2110252,APEX BSJ LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11.44112986,1.878766254,6.4828904629999995,1.833973333,48.85575616,19.25048147,76.29897582,379119.9428,68.08344333,33.29991367,1.04572237,1.003481217,68.15965259,1.0468417206908882,142477.0,5.473594143747324,5,43,4,Better_returns,4,3,2,3,2,4,2,5,4,3,1,5,3,2,5
2141745,EAST COAST NURSERY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.166355003,1.385783496,10.17230363,27.46451453,28.76355743,23.73928938,65.6002084,5985112.442000003,21.05485288,6.056124698,2.476621425,14.21368238,21.05485288,2.4766214247171403,428371.0,3.637434662477504,3,41,3,Reasonable_performance,3,3,2,2,2,3,3,4,2,4,3,4,3,3,3
2168107,KRONOSPAN SAWMILLING LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.991876566,1.064828549,37.85800808,3.793231685,10.45774511,72.73788151,12.37925947,24407999.76,19.99283411,2.170108505,8.524358498,9.721456885,20.75120863,8.562290814429156,805000.0,2.378359618901724,3,43,4,Better_returns,3,4,2,2,4,1,4,4,2,4,2,4,4,3,3
2229092,ANGLIAN TIMBER LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.092736661,2.355430284,6.21702577,3.427033176,64.00269222,31.88241595,53.47444842,1808814.132,4.702296919,3.112736499,0.528163943,10.29925899,4.863446195,0.5624342747335053,188922.0,4.743700228001461,3,36,2,Moderate,4,3,2,4,3,3,2,3,2,2,2,2,2,2,4
2327421,BYRON & BYRON LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.671584893,3.819698046,1.05247566,13.98720547,74.07222964,27.48921732,55.77693954,4090738.981,3.813976322,2.825097299,0.350033616,34.34995277,3.813976322,0.3500336156261511,130452.0,3.4943047623613155,3,38,3,Reasonable_performance,5,1,2,4,3,3,3,3,2,2,4,2,2,2,3
2327421,BYRON & BYRON LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.671584893,3.819698046,1.05247566,13.98720547,74.07222964,27.48921732,55.77693954,4090738.981,3.813976322,2.825097299,0.350033616,34.34995277,3.813976322,0.3500336156261511,130452.0,3.4943047623613155,3,38,3,Reasonable_performance,5,1,2,4,3,3,3,3,2,2,4,2,2,2,3
2327421,BYRON & BYRON LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.671584893,3.819698046,1.05247566,13.98720547,74.07222964,27.48921732,55.77693954,4090738.981,3.813976322,2.825097299,0.350033616,34.34995277,3.813976322,0.3500336156261511,130452.0,3.4943047623613155,3,38,3,Reasonable_performance,5,1,2,4,3,3,3,3,2,2,4,2,2,2,3
2359578,WHITMORE'S TIMBER CO. LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.036421632,1.529637376,6.8546694010000015,35.72947074,30.93528387,58.50821052,64.28524471,4816977.166,0.182688789,0.076707912,1.875260081,22.96488881,0.247962527,2.2325547881659227,127784.0,2.800490482982592,2,38,3,Reasonable_performance,3,3,3,2,4,3,3,2,1,3,4,2,3,2,3
2377214,D H H TIMBER PRODUCTS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.423585817,1.263876185,10.64408706,24.51604997,20.88192527,59.96245362,91.68185921,5626705.446,15.14947005,3.163501015,3.7888304689999996,19.72741469,15.14947005,3.7888304689800494,244801.0,2.7865228716190664,3,44,4,Better_returns,3,4,2,2,4,4,3,3,2,4,3,3,4,3,3
2379869,PONTRILAS PACKAGING LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.35496026799999997,1.023258583,86.57090595,15.691347500000001,8.737389056,47.24531475,90.93605765,5964869.778,6.620656996,0.645080178,10.32992268,11.03623725,7.382985623,10.445066638786061,246543.0,2.014564715243296,2,41,3,Reasonable_performance,2,4,2,2,3,4,3,3,1,4,3,3,4,3,2
2416726,WEST SUSSEX ANTIQUE TIMBER CO. LTD.,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.2292951519999997,1.092850586,35.50090371,4005.1286020000002,1.1817742359999999,33.07536308,40.12420633,429792.56200000003,27.38810999,7.665419096,60.93538891,13.28652502,648.6365045,83.6185311434769,64285.0,2.84953142909504,3,42,4,Better_returns,3,4,3,1,3,2,2,4,2,4,3,5,4,2,3
2429702,ROWLINSON PACKAGING (SOUTH) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.4314874769999997,1.4558726469999999,8.472615825,26.16305843,53.98752822,45.28023226,77.69799378,1387450.416,7.284893492,4.701017729,0.656984279,15.11984397,8.707599485,0.8522796524405545,230529.0,2.5965765977278688,3,38,3,Reasonable_performance,3,3,2,3,3,4,2,3,2,2,3,3,3,2,3
2439053,E. O. BURTON (EAST ANGLIA) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.269297479,4.850487693,2.6019707359999997,2.3240964369999997,79.86856182,21.66873004,45.16967284,550994.4306,14.04577658,11.4788806,0.228816137,15.66485254,14.37221397,0.2520571013050633,21856.0,5.2820904508734365,4,38,3,Reasonable_performance,5,2,2,4,2,3,2,3,3,2,3,3,2,2,5
2440469,ARDEN WINDOWS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.877090978,0.889684655,-23.83023296,14.49266767,15.66157913,73.41211551,75.29969436,2453437.751,10.968015699999999,1.905212216,5.275929097,9.481090829,12.16487942,5.385052182480845,154202.0,2.313352374869003,3,36,2,Moderate,2,0,2,2,4,4,2,3,2,4,2,3,4,2,2
2541468,SCA WOOD UK LTD,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-7.7237871989999975,0.875789695,-12.75887124,0.0,4.24580321,19.97404214,107.9574741,41726999.67,-280.51948050000004,-11.72874266,22.91726792,20.52260055,-280.51948050000004,36.067373202119605,-5255000.0,0.8990510673804487,0,25,1,Need_more_analysis,2,0,0,1,2,4,4,0,0,4,4,0,4,0,2
2565308,MIDLAND BUILDING PRODUCTS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.3930002519999998,1.147069287,14.30310582,27.15534961,17.94757708,68.18102957,67.40279255,5123470.916999999,17.02362537,3.8850133639999997,4.3002292330000005,3.967153747,21.64645036,4.571782728705486,448766.0,2.1602153490572693,3,44,4,Better_returns,3,4,2,2,4,4,3,4,2,4,1,4,4,3,2
2572178,PSL 2020 LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.884870877,1.059947777,55.66308847,53.96178747,21.00760919,51.18473627,35.03739978,2144550.619,34.44423788,11.06423608,3.2311069310000002,11.41155521,52.66775474,3.7601799476829423,419789.0,3.0335811413418226,4,46,4,Better_returns,3,4,3,2,4,2,2,4,3,4,3,5,4,3,3
2583752,BROXAP LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.284232431,1.3292975759999999,16.56090538,-240.1750643,-52.53256543,43.72335446,56.33903573,8582872.614,6.4580156010000005,3.3598570210000003,-1.134466482,7.074479296,-7.945256313,-2.3027705492049257,974639.0,1.5782111833385792,3,28,1,Need_more_analysis,3,4,0,0,3,3,4,3,2,0,2,0,0,4,2
2592674,CAVENDISH JOINERY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-2.588858787,0.935006225,-130.172906,34.58459598,40.29859175,26.99932411,26.88067135,197520.7431,-21.64739127,-10.88718691,1.2334600359999999,3.0360202189999996,-27.01629619,1.4814762914046489,4415.0,4.411440929895296,0,23,1,Need_more_analysis,2,0,3,3,3,2,2,0,0,3,1,0,3,1,4
2675148,JAMES JOHNSON & COMPANY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.102569775,1.42760874,11.49578722,8.820457634,32.65576722,48.06436836,14.18285691,2042644.0,45.50090206,16.16927123,1.974041652,0.0,49.51428985,2.062246228347924,398127.0,4.408800547009483,4,41,3,Reasonable_performance,3,4,2,2,4,1,2,5,4,3,0,5,3,3,4
2687478,KENSWORTH SAWMILLS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.729548631,5.873675109,3.4711116410000002,0.0,87.24579429,7.807134033,9.279595599,394009.1516,19.11561201,16.67756753,0.146187055,16.8373848,19.11561201,0.14618705474959193,128588.0,7.886641252544789,4,33,2,Moderate,5,2,0,4,1,1,2,4,4,1,3,3,1,2,5
2804618,THE WILDE GROUP LTD.,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.723139882,1.255602477,16.83188208,12.86589836,46.99385459,52.91804676,62.93394703,2270122.8419999997,10.790867,5.617137575,1.020249296,3.663940171,11.95291943,1.1279378097647381,399252.0,3.0786974093276376,3,39,3,Reasonable_performance,3,4,2,3,4,3,2,3,2,3,1,3,3,3,3
2813369,EGGER (UK) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-1.24568267,0.908992665,-46.30444669,361.6522352,15.58029951,23.50444419,7.912485745,39532999.56,-2.048838274,-1.473663826,1.8018395,10.529101400000002,-9.458507685,5.418361851099972,12689000.0,1.4950863055198098,0,27,1,Need_more_analysis,2,0,3,2,2,1,4,0,0,3,2,0,4,4,2
2831738,MARLIN INDUSTRIES (WREXHAM) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.81504659,0.946049732,-44.561218,34.92387117,35.06097233,76.78329278,90.11598147,3200735.8039999995,13.780741800000001,6.291202485,1.5500958480000002,8.152568275,17.94360529,1.852174179974856,790806.0,2.0413858472715263,4,37,2,Moderate,2,0,3,3,4,4,2,3,2,3,2,3,3,3,2
2940692,G E ROBINSON & CO LTD,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.022722927,2.805710913,2.519027614,2.594545143,69.06724983,21.17350588,58.55862120000001,13235727.4,10.12303354,7.0148399060000015,0.444554722,13.14350189,10.15653573,0.4478642229317412,1395135.0,3.7541006064312583,4,41,3,Reasonable_performance,5,2,2,4,2,3,4,3,2,2,3,3,2,4,4
2956470,M H JOINERY PRODUCTS LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.32031031,1.084251578,41.39988198,16.07095668,56.50153186,46.86820001,58.17360908,2006451.688,5.097491842,3.127594034,0.683954065,8.95752349,5.5354145820000005,0.7698635189830471,349422.0,2.420362568772691,3,37,2,Moderate,3,4,2,3,3,3,2,3,2,3,2,2,2,3,3
2969171,THE NATURAL WOODFLOOR COMPANY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.826960874,0.94741838,-116.92562050000001,6.599803997,66.77730148,30.45054731,8.992649372,1743678.43,12.45630107,8.773701321,0.44272756,9.269594604,13.13874794,0.4975148409531888,766449.0,3.4255659180376568,4,32,2,Moderate,2,0,2,4,3,1,2,3,3,2,2,3,2,3,3
3009501,JOHN JONES ART CENTRE LTD.,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",194.56874399999998,1.802926286,2.24749502,18.24908457,65.90883895,58.04544589,53.69364537,5732203.922,104.9246009,80.78369555,0.34908610799999995,4.3060675680000005,122.5688342,0.5172471795997914,-146124.0,2.7946910765219064,1,42,4,Better_returns,4,2,2,4,4,3,3,5,4,2,2,5,2,0,3
3020465,THRISLINGTON CUBICLES LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",17.81489651,2.933644377,1.905995695,0.58094998,66.73929199,48.04792784,77.95878531,5995356.749,32.21728942,21.61233403,0.49354062600000004,6.816595541,32.40445575,0.4998411791325335,1409099.0,4.1506839368366215,5,45,4,Better_returns,5,2,1,4,4,4,3,4,4,2,2,4,2,4,4
3045350,DAVID SALISBURY JOINERY LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.427599556,0.580434972,-9.83198257,74.34469901,22.28176999,16.89939692,10.06129096,1672480.904,24.51713846,8.96762559,2.974600409,2.318611892,42.05901451,4.624880480587718,688088.0,2.995927857021913,3,35,2,Moderate,2,0,3,2,2,1,2,4,3,4,1,4,4,3,3
3062157,EGGER (BARONY) LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.19500860899999997,1.323626829,20.55565032,1153.421634,6.048467855,24.66246914,1.605294276,9590999.456,-0.413878126,-0.313772615,3.998896247,8.173765118,-5.187637969,15.533112582781458,3950000.0,2.158026651011409,0,32,2,Moderate,3,4,3,1,2,1,4,0,0,4,2,0,4,4,2
3066363,STADIUM EXPORT SERVICES LIMITED,2013,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.189258312000001,2.123943662,4.899749373,3.8461538460000004,56.9124424,31.55242967,31.73913043,753999.7972,23.58674464,13.94009217,0.718623482,3.68286445,24.49392713,0.757085020242915,139000.0,4.292686180043866,4,38,3,Reasonable_performance,4,3,2,3,3,2,2,4,3,3,1,4,2,2,4
